fecha,prec_mm,tmin,tmax,tmed,velmedia_ms,racha_ms,hrMedia,hrMax,hrMin,sol_h
2023-09-04,0.0,20.8,29.3,25.0,2.8,8.6,69.0,88.0,53.0,5.8
2023-09-05,0.0,17.4,30.1,23.8,1.1,5.8,60.0,89.0,39.0,8.3
2023-09-06,0.0,17.4,29.5,23.4,2.2,8.6,62.0,87.0,42.0,7.7
2023-09-07,0.0,16.2,29.3,22.8,2.5,6.9,62.0,90.0,44.0,9.4
2023-09-08,0.0,17.5,29.0,23.2,1.7,8.1,68.0,91.0,49.0,7.1
2023-09-09,0.0,15.0,29.5,22.2,1.9,8.3,61.0,90.0,38.0,8.6
2023-09-10,0.0,12.3,28.3,20.3,1.9,7.2,60.0,89.0,44.0,10.1
2023-09-11,0.0,14.8,30.1,22.4,1.4,9.4,62.0,92.0,37.0,9.0
2023-09-12,0.2,16.6,29.9,23.2,1.9,9.7,55.0,87.0,32.0,7.7
2023-09-13,0.2,17.8,27.7,22.8,2.5,9.7,69.0,86.0,41.0,6.2
2023-09-14,0.4,19.5,27.3,23.4,2.8,7.5,64.0,86.0,46.0,2.1
2023-09-15,4.2,15.8,28.0,21.9,1.7,10.0,78.0,90.0,32.0,4.6
2023-09-16,7.2,15.5,25.7,20.6,1.4,6.7,74.0,91.0,57.0,4.3
2023-09-17,0.0,17.2,29.9,23.6,2.5,9.2,63.0,90.0,44.0,8.5
2023-09-18,0.0,13.9,28.2,21.0,2.2,7.8,57.0,91.0,34.0,8.7
2023-09-19,0.0,13.7,24.3,19.0,2.5,7.8,66.0,84.0,51.0,3.2
2023-09-20,0.0,11.7,29.8,20.8,1.4,6.4,49.0,88.0,21.0,8.7
2023-09-21,0.0,14.4,30.5,22.4,2.8,10.3,42.0,69.0,9.0,8.5
2023-09-22,0.0,11.9,25.6,18.8,1.7,9.2,47.0,81.0,28.0,7.7
2023-09-23,0.0,9.7,26.3,18.0,1.4,6.4,48.0,80.0,26.0,9.1
2023-09-24,0.0,10.9,27.3,19.1,1.7,6.7,56.0,89.0,34.0,8.9
2023-09-25,0.0,10.5,28.6,19.6,1.9,7.2,49.0,88.0,18.0,8.8
2023-09-26,0.0,10.0,28.3,19.2,2.2,7.2,58.0,90.0,37.0,7.7
2023-09-27,0.0,11.9,27.9,19.9,1.4,6.4,61.0,90.0,38.0,
2023-09-28,0.0,12.8,29.7,21.2,1.7,6.7,58.0,88.0,31.0,8.4
2023-09-29,0.0,13.2,29.9,21.6,1.7,7.8,53.0,88.0,27.0,8.5
2023-09-30,0.0,11.2,31.2,21.2,1.7,7.2,40.0,79.0,20.0,8.4
2023-10-01,0.0,11.6,32.3,22.0,1.7,6.9,41.0,74.0,22.0,8.4
2023-10-02,0.0,11.6,31.0,21.3,1.9,6.9,45.0,77.0,25.0,8.3
2023-10-03,0.0,12.4,31.0,21.7,1.9,6.7,48.0,86.0,25.0,8.1
2023-10-04,0.0,14.2,28.2,21.2,1.4,5.8,58.0,87.0,40.0,7.2
2023-10-05,0.0,11.8,29.8,20.8,1.1,6.9,56.0,89.0,29.0,8.1
2023-10-06,0.0,12.5,31.1,21.8,2.2,7.5,47.0,83.0,20.0,8.1
2023-10-07,0.0,12.0,30.1,21.0,1.4,6.7,50.0,82.0,23.0,8.0
2023-10-08,0.0,11.4,28.4,19.9,1.7,6.4,60.0,88.0,31.0,8.0
2023-10-09,0.0,13.6,25.6,19.6,1.1,7.5,61.0,87.0,31.0,7.3
2023-10-10,0.0,12.8,26.0,19.4,1.7,6.9,58.0,87.0,36.0,8.0
2023-10-11,0.0,12.3,27.0,19.6,1.9,7.5,56.0,90.0,31.0,8.0
2023-10-12,0.0,9.0,27.8,18.4,1.7,6.9,45.0,86.0,22.0,8.0
2023-10-13,0.0,11.7,29.0,20.4,1.7,7.2,53.0,82.0,29.0,7.9
2023-10-14,0.6,14.1,22.2,18.2,1.4,7.5,58.0,83.0,44.0,2.2
2023-10-15,0.0,12.1,27.8,20.0,2.8,7.2,50.0,80.0,24.0,7.6
2023-10-16,0.0,15.3,27.9,21.6,1.7,7.5,51.0,72.0,27.0,6.9
2023-10-17,0.0,11.7,29.3,20.5,1.9,11.4,58.0,87.0,30.0,4.2
2023-10-18,0.0,14.7,27.7,21.2,1.7,12.5,45.0,74.0,26.0,5.9
2023-10-19,4.4,12.7,25.3,19.0,5.8,20.8,55.0,85.0,37.0,3.6
2023-10-20,0.0,9.4,20.7,15.0,3.3,19.7,45.0,85.0,34.0,7.3
2023-10-21,0.0,7.9,21.6,14.8,1.9,12.5,47.0,75.0,26.0,7.0
2023-10-22,0.0,6.7,18.4,12.6,1.9,8.1,72.0,84.0,55.0,1.1
2023-10-23,0.0,10.6,23.3,17.0,2.2,8.9,60.0,84.0,38.0,4.4
2023-10-24,0.0,8.5,22.7,15.6,2.8,8.9,45.0,86.0,20.0,7.0
2023-10-25,0.0,10.6,25.9,18.2,1.7,13.9,51.0,80.0,23.0,5.9
2023-10-26,0.0,14.5,25.0,19.8,4.2,15.8,50.0,75.0,37.0,4.5
2023-10-27,0.0,10.8,22.5,16.6,2.2,9.4,42.0,85.0,20.0,1.3
2023-10-28,0.0,9.6,23.6,16.6,2.8,8.1,51.0,72.0,28.0,6.9
2023-10-29,0.0,7.3,22.5,14.9,2.8,8.1,46.0,75.0,25.0,6.9
2023-10-30,0.0,8.8,24.1,16.4,2.8,13.6,48.0,69.0,30.0,4.6
2023-10-31,0.0,7.2,16.3,11.8,1.1,7.2,51.0,76.0,38.0,0.6
2023-11-01,0.0,7.9,24.4,16.2,2.8,10.8,47.0,82.0,23.0,4.8
2023-11-02,0.0,12.2,25.0,18.6,6.7,27.5,47.0,73.0,30.0,4.8
2023-11-03,0.0,10.7,18.2,14.4,2.5,20.3,43.0,62.0,31.0,5.7
2023-11-04,0.0,11.1,22.6,16.8,4.2,16.7,48.0,67.0,24.0,5.9
2023-11-05,0.0,8.2,20.0,14.1,1.9,17.5,41.0,64.0,26.0,6.7
2023-11-06,0.0,4.7,19.9,12.3,1.7,8.6,42.0,73.0,23.0,6.4
2023-11-07,0.0,2.6,18.1,10.4,1.7,7.8,50.0,83.0,23.0,6.8
2023-11-08,0.0,2.3,16.7,9.5,2.2,8.3,53.0,78.0,32.0,5.3
2023-11-09,0.0,7.0,22.4,14.7,1.7,9.4,48.0,71.0,25.0,4.9
2023-11-10,0.0,6.9,22.0,14.4,1.9,10.0,51.0,74.0,23.0,6.2
2023-11-11,0.0,9.1,24.8,17.0,2.8,10.6,48.0,87.0,29.0,5.4
2023-11-12,0.0,9.7,24.9,17.3,1.9,11.7,55.0,75.0,33.0,6.3
2023-11-13,0.0,7.3,23.5,15.4,1.9,7.8,59.0,83.0,36.0,6.6
2023-11-14,0.0,7.8,27.1,17.4,2.5,7.2,34.0,72.0,18.0,5.8
2023-11-15,0.0,7.5,24.6,16.0,1.7,6.1,48.0,70.0,23.0,6.4
2023-11-16,0.0,8.0,25.2,16.6,2.5,6.7,33.0,74.0,21.0,4.9
2023-11-17,0.0,8.3,23.6,16.0,1.7,6.9,54.0,79.0,32.0,6.0
2023-11-18,0.0,7.6,22.6,15.1,2.5,7.5,61.0,84.0,36.0,6.1
2023-11-19,0.0,6.1,22.0,14.0,1.4,6.1,63.0,88.0,38.0,6.0
2023-11-20,0.0,6.9,23.3,15.1,2.2,6.7,45.0,81.0,28.0,5.9
2023-11-21,0.0,8.8,18.9,13.8,2.2,13.9,46.0,78.0,20.0,4.4
2023-11-22,0.0,5.9,16.2,11.0,2.5,11.7,40.0,57.0,29.0,6.1
2023-11-23,0.0,0.5,16.0,8.2,1.9,8.1,50.0,87.0,22.0,5.8
2023-11-24,0.0,1.7,21.2,11.4,2.5,9.4,30.0,53.0,13.0,
2023-11-25,0.0,4.2,20.9,12.6,3.3,10.3,31.0,63.0,19.0,5.9
2023-11-26,0.0,1.3,17.5,9.4,1.4,8.1,58.0,79.0,33.0,5.6
2023-11-27,0.0,6.2,21.1,13.6,3.3,8.1,34.0,56.0,21.0,5.5
2023-11-28,0.0,9.5,17.5,13.5,1.7,11.4,56.0,76.0,35.0,0.7
2023-11-29,0.0,8.4,22.4,15.4,2.8,8.6,60.0,79.0,36.0,5.0
2023-11-30,0.0,11.4,23.5,17.4,3.3,12.2,55.0,84.0,34.0,2.0
2023-12-01,0.4,5.5,18.3,11.9,2.8,14.4,58.0,79.0,29.0,2.0
2023-12-02,0.0,2.2,15.7,9.0,1.7,10.3,51.0,78.0,25.0,5.2
2023-12-03,0.0,-0.1,14.7,7.3,1.9,7.2,52.0,77.0,25.0,5.2
2023-12-04,0.0,3.2,13.4,8.3,2.2,9.2,50.0,74.0,38.0,0.0
2023-12-05,1.0,1.4,14.1,7.8,2.5,7.5,57.0,82.0,40.0,4.2
2023-12-06,0.0,7.2,13.0,10.1,1.4,4.4,79.0,89.0,66.0,1.1
2023-12-07,0.0,4.9,17.3,11.1,1.1,6.9,73.0,92.0,50.0,4.6
2023-12-08,0.0,3.6,16.7,10.2,1.9,16.4,46.0,77.0,31.0,1.8
2023-12-09,0.0,2.9,20.8,11.8,1.7,9.2,62.0,79.0,38.0,5.0
2023-12-10,0.0,6.4,19.9,13.2,1.7,6.7,62.0,86.0,42.0,4.9
2023-12-11,0.0,4.2,22.7,13.4,1.1,7.5,52.0,88.0,26.0,5.1
2023-12-12,0.0,10.0,26.6,18.3,2.8,13.3,28.0,48.0,15.0,4.2
2023-12-13,0.0,4.8,16.3,10.6,2.2,10.0,56.0,82.0,35.0,0.1
2023-12-14,0.0,3.2,14.0,8.6,1.9,11.4,50.0,74.0,27.0,5.1
2023-12-15,0.0,-0.1,14.9,7.4,1.7,8.3,53.0,83.0,27.0,5.1
2023-12-16,0.0,1.2,14.8,8.0,2.8,8.6,51.0,71.0,31.0,5.1
2023-12-17,0.0,-1.2,12.7,5.8,1.4,6.7,58.0,85.0,36.0,5.0
2023-12-18,0.0,-1.9,13.4,5.8,2.8,7.5,48.0,84.0,31.0,4.8
2023-12-19,0.0,-1.3,16.6,7.6,1.9,9.2,29.0,62.0,13.0,5.0
2023-12-20,0.0,2.8,18.9,10.8,3.6,13.6,36.0,64.0,21.0,4.4
2023-12-21,0.0,0.0,15.2,7.6,1.9,7.5,53.0,78.0,33.0,5.1
2023-12-22,0.0,3.3,17.1,10.2,1.9,8.9,48.0,75.0,26.0,5.0
2023-12-23,0.0,1.4,17.4,9.4,2.5,7.2,51.0,80.0,28.0,5.1
2023-12-24,0.0,0.7,16.3,8.5,1.9,7.2,49.0,80.0,27.0,5.0
2023-12-25,0.0,-0.2,16.4,8.1,1.4,7.5,49.0,75.0,26.0,5.0
2023-12-26,0.0,-0.5,15.9,7.7,1.4,8.3,46.0,79.0,22.0,5.0
2023-12-27,0.0,-1.6,15.0,6.7,1.7,7.2,44.0,64.0,21.0,5.0
2023-12-28,0.0,0.7,17.2,9.0,1.4,7.5,43.0,66.0,21.0,3.2
2023-12-29,0.0,5.3,15.6,10.4,1.4,6.1,31.0,50.0,22.0,0.2
2023-12-30,0.0,4.5,16.8,10.6,1.9,8.9,34.0,53.0,22.0,4.9
2023-12-31,0.0,4.1,17.8,11.0,2.2,10.0,42.0,62.0,29.0,4.5
2024-01-01,0.0,3.5,14.9,9.2,1.7,7.5,55.0,71.0,38.0,2.5
2024-01-02,0.0,3.1,17.2,10.2,1.9,8.3,32.0,47.0,17.0,4.9
2024-01-03,0.0,6.8,22.1,14.4,2.2,10.0,43.0,72.0,23.0,4.6
2024-01-04,2.2,6.4,16.3,11.4,1.1,8.9,77.0,89.0,62.0,0.3
2024-01-05,0.0,6.3,12.1,9.2,2.5,16.4,55.0,90.0,41.0,3.6
2024-01-06,0.0,4.2,12.1,8.2,3.1,19.4,44.0,62.0,32.0,5.1
2024-01-07,0.0,1.4,12.9,7.2,2.2,10.3,44.0,68.0,26.0,4.4
2024-01-08,0.0,-1.0,13.2,6.1,1.7,6.4,47.0,72.0,23.0,5.3
2024-01-09,8.2,3.3,14.3,8.8,1.4,5.3,61.0,88.0,35.0,4.1
2024-01-10,0.0,6.0,12.8,9.4,1.7,6.4,72.0,92.0,45.0,2.6
2024-01-11,0.4,4.7,11.6,8.2,1.4,6.7,68.0,90.0,60.0,1.8
2024-01-12,0.0,4.0,11.2,7.6,2.2,7.8,78.0,91.0,58.0,1.4
2024-01-13,0.0,0.7,13.1,6.9,1.1,7.5,74.0,91.0,38.0,3.6
2024-01-14,0.0,8.9,22.5,15.7,3.6,12.5,24.0,56.0,11.0,4.0
2024-01-15,0.0,10.1,20.9,15.5,2.2,13.9,46.0,80.0,28.0,0.3
2024-01-16,0.0,8.1,21.9,15.0,3.1,16.9,42.0,87.0,19.0,4.8
2024-01-17,0.0,10.6,19.7,15.2,7.5,22.5,43.0,70.0,30.0,4.7
2024-01-18,0.0,9.5,20.0,14.8,2.8,11.9,48.0,71.0,34.0,5.0
2024-01-19,0.0,6.6,19.0,12.8,2.8,14.7,56.0,78.0,34.0,1.2
2024-01-20,0.0,6.4,10.3,8.4,1.4,5.6,79.0,89.0,71.0,0.0
2024-01-21,0.0,3.8,13.8,8.8,1.4,7.5,69.0,86.0,52.0,2.0
2024-01-22,0.0,0.7,17.8,9.2,2.5,8.1,48.0,86.0,22.0,6.1
2024-01-23,0.0,5.5,19.8,12.6,1.4,6.9,58.0,81.0,37.0,6.1
2024-01-24,0.0,5.7,22.6,14.2,3.1,7.5,53.0,85.0,29.0,6.3
2024-01-25,0.0,6.2,25.2,15.7,1.9,8.1,36.0,59.0,20.0,6.4
2024-01-26,0.0,7.9,23.6,15.8,2.2,8.1,34.0,62.0,21.0,6.2
2024-01-27,0.0,4.9,21.6,13.2,2.2,6.1,46.0,75.0,27.0,6.4
2024-01-28,0.0,3.0,19.4,11.2,1.9,6.7,53.0,86.0,31.0,6.4
2024-01-29,0.0,4.5,11.6,8.0,1.1,3.9,78.0,91.0,72.0,0.0
2024-01-30,0.0,7.9,14.5,11.2,1.4,6.1,66.0,83.0,52.0,1.9
2024-01-31,0.0,3.3,14.3,8.8,1.1,5.3,71.0,88.0,52.0,0.7
2024-02-01,0.0,2.2,16.9,9.6,2.2,7.5,56.0,89.0,23.0,6.4
2024-02-02,0.0,3.2,16.9,10.0,2.8,7.5,43.0,80.0,26.0,6.6
2024-02-03,0.0,0.5,17.0,8.8,1.7,6.1,63.0,91.0,37.0,6.2
2024-02-04,0.0,1.2,18.7,10.0,2.5,6.9,36.0,81.0,19.0,6.8
2024-02-05,0.0,1.6,20.4,11.0,2.2,6.9,30.0,66.0,15.0,6.8
2024-02-06,0.0,7.3,21.3,14.3,2.5,7.8,29.0,60.0,13.0,4.9
2024-02-07,0.0,7.3,20.4,13.8,2.8,9.2,33.0,63.0,23.0,6.7
2024-02-08,0.0,5.7,20.7,13.2,3.1,18.1,36.0,74.0,12.0,5.4
2024-02-09,1.6,9.2,17.1,13.2,5.3,22.2,68.0,85.0,46.0,0.8
2024-02-10,0.0,6.8,14.0,10.4,5.3,22.5,46.0,74.0,35.0,6.1
2024-02-11,5.2,1.6,12.3,7.0,1.9,9.4,58.0,83.0,34.0,1.0
2024-02-12,0.0,5.5,20.3,12.9,3.1,16.9,57.0,93.0,32.0,6.3
2024-02-13,0.0,7.9,21.5,14.7,1.9,6.1,56.0,77.0,33.0,6.7
2024-02-14,0.0,8.5,22.8,15.6,2.2,7.5,54.0,82.0,32.0,3.7
2024-02-15,0.2,7.0,20.1,13.6,1.4,15.0,63.0,85.0,34.0,3.6
2024-02-16,0.0,8.1,18.6,13.4,2.5,11.9,46.0,72.0,31.0,5.7
2024-02-17,0.0,6.6,16.7,11.6,1.9,12.8,39.0,68.0,24.0,7.1
2024-02-18,0.0,4.2,20.7,12.4,1.9,7.2,48.0,80.0,25.0,7.1
2024-02-19,0.0,4.8,21.2,13.0,1.9,10.3,50.0,75.0,30.0,7.2
2024-02-20,0.0,5.0,23.0,14.0,2.5,8.6,44.0,83.0,15.0,7.4
2024-02-21,0.0,4.0,23.6,13.8,3.1,6.7,33.0,59.0,14.0,7.6
2024-02-22,0.0,11.9,24.7,18.3,3.1,14.2,27.0,52.0,12.0,5.4
2024-02-23,2.0,4.0,15.8,9.9,2.8,14.2,34.0,87.0,20.0,6.9
2024-02-24,0.0,2.6,12.7,7.6,2.5,19.4,54.0,86.0,31.0,6.9
2024-02-25,0.0,1.8,18.7,10.2,4.4,19.7,49.0,80.0,32.0,5.0
2024-02-26,0.4,7.5,15.9,11.7,3.3,20.8,46.0,67.0,28.0,4.0
2024-02-27,0.0,6.7,12.9,9.8,4.7,21.7,40.0,47.0,32.0,5.9
2024-02-28,0.0,5.2,15.2,10.2,2.5,13.3,34.0,50.0,26.0,7.6
2024-02-29,0.0,1.4,20.9,11.2,2.8,12.2,38.0,77.0,13.0,7.9
2024-03-01,0.0,5.7,19.1,12.4,1.7,15.0,23.0,43.0,13.0,8.0
2024-03-02,3.6,1.8,16.7,9.2,5.3,21.1,45.0,80.0,27.0,7.4
2024-03-03,0.0,3.4,12.3,7.8,3.9,16.4,45.0,84.0,31.0,6.7
2024-03-04,0.0,1.8,18.0,9.9,2.8,10.8,53.0,83.0,32.0,3.2
2024-03-05,0.0,3.8,18.7,11.2,1.9,11.7,44.0,81.0,23.0,8.0
2024-03-06,0.0,1.9,19.0,10.4,2.5,7.5,50.0,78.0,27.0,8.0
2024-03-07,0.0,4.3,19.4,11.8,2.2,11.1,57.0,78.0,31.0,7.0
2024-03-08,0.0,3.1,16.6,9.8,2.5,14.4,46.0,73.0,26.0,7.6
2024-03-09,7.4,2.7,11.2,7.0,4.7,15.3,74.0,89.0,54.0,0.0
2024-03-10,0.0,1.9,15.9,8.9,4.4,17.5,51.0,84.0,36.0,7.3
2024-03-11,0.0,5.7,16.7,11.2,2.2,11.7,46.0,72.0,28.0,6.5
2024-03-12,0.0,3.8,19.7,11.8,2.8,7.5,44.0,76.0,23.0,8.4
2024-03-13,0.0,1.8,20.0,10.9,1.7,6.9,48.0,85.0,26.0,8.4
2024-03-14,0.0,6.1,24.3,15.2,2.2,7.8,35.0,71.0,21.0,8.3
2024-03-15,0.0,5.8,23.7,14.8,2.2,7.2,45.0,87.0,26.0,8.4
2024-03-16,0.0,8.4,24.4,16.4,2.5,7.8,45.0,76.0,27.0,8.4
2024-03-17,0.0,7.5,26.3,16.9,1.4,6.7,41.0,78.0,21.0,8.3
2024-03-18,0.0,9.9,29.5,19.7,1.9,8.1,29.0,61.0,13.0,8.2
2024-03-19,0.0,11.1,28.5,19.8,2.2,10.3,24.0,56.0,13.0,4.1
2024-03-20,0.0,9.7,23.8,16.8,2.5,7.2,43.0,67.0,26.0,4.6
2024-03-21,0.0,11.8,19.9,15.8,2.8,10.0,57.0,77.0,44.0,3.7
2024-03-22,0.0,8.5,25.0,16.8,2.5,9.4,35.0,75.0,16.0,7.9
2024-03-23,0.0,10.1,23.0,16.6,1.9,8.1,39.0,64.0,24.0,1.9
2024-03-24,2.0,8.9,17.5,13.2,1.9,8.1,52.0,83.0,33.0,0.1
2024-03-25,1.8,10.3,16.3,13.3,1.7,10.8,77.0,90.0,54.0,0.7
2024-03-26,1.4,5.6,12.3,9.0,3.3,18.6,49.0,81.0,38.0,3.6
2024-03-27,0.0,5.8,18.8,12.3,7.8,28.1,42.0,81.0,29.0,9.8
2024-03-28,0.0,12.6,22.0,17.3,6.1,16.4,46.0,68.0,32.0,7.2
2024-03-29,2.0,5.2,22.3,13.8,4.2,19.4,43.0,76.0,27.0,7.3
2024-03-30,0.2,5.0,16.6,10.8,4.4,16.1,55.0,72.0,33.0,4.7
2024-03-31,6.8,5.9,14.2,10.0,4.7,15.3,72.0,89.0,55.0,1.1
2024-04-01,0.0,3.1,18.6,10.8,3.6,14.2,48.0,87.0,24.0,9.8
2024-04-02,0.0,5.3,20.7,13.0,2.5,10.3,42.0,74.0,25.0,8.0
2024-04-03,0.0,7.1,26.3,16.7,1.9,8.3,39.0,74.0,14.0,11.0
2024-04-04,0.0,8.5,26.8,17.6,2.8,8.1,40.0,78.0,18.0,11.3
2024-04-05,0.0,8.4,29.8,19.1,2.2,7.5,32.0,65.0,14.0,11.1
2024-04-06,0.0,8.6,28.3,18.4,2.5,8.3,35.0,61.0,20.0,5.2
2024-04-07,0.0,15.3,26.8,21.0,1.7,6.4,38.0,58.0,26.0,3.2
2024-04-08,0.0,13.1,29.3,21.2,3.1,11.9,34.0,64.0,9.0,7.9
2024-04-09,0.0,6.4,21.1,13.8,2.8,11.4,24.0,68.0,11.0,12.1
2024-04-10,0.0,3.9,23.6,13.8,2.2,10.6,27.0,63.0,13.0,12.1
2024-04-11,0.0,8.2,23.0,15.6,2.5,10.6,33.0,73.0,19.0,12.1
2024-04-12,0.0,5.8,23.4,14.6,2.2,8.3,35.0,73.0,20.0,11.9
2024-04-13,0.0,6.7,27.2,17.0,2.2,10.6,30.0,70.0,11.0,12.0
2024-04-14,0.0,6.6,25.7,16.2,3.1,9.4,29.0,69.0,15.0,12.1
2024-04-15,0.0,10.0,29.6,19.8,3.3,10.8,27.0,60.0,16.0,9.8
2024-04-16,0.0,12.9,32.0,22.4,1.9,9.7,28.0,71.0,13.0,12.0
2024-04-17,0.0,10.2,24.3,17.2,2.5,8.3,50.0,82.0,33.0,12.2
2024-04-18,0.0,8.7,25.0,16.8,2.2,8.1,54.0,89.0,25.0,9.1
2024-04-19,0.2,7.3,15.1,11.2,1.4,6.4,72.0,87.0,59.0,0.0
2024-04-20,0.0,5.6,21.4,13.5,1.9,7.5,53.0,91.0,23.0,9.5
2024-04-21,0.0,4.1,21.8,13.0,2.5,7.2,43.0,80.0,27.0,12.1
2024-04-22,0.0,5.2,21.7,13.4,1.9,13.1,60.0,86.0,37.0,9.3
2024-04-23,0.0,5.1,19.0,12.0,3.1,14.2,29.0,89.0,15.0,11.3
2024-04-24,0.0,3.7,22.2,13.0,2.2,7.2,30.0,69.0,10.0,12.4
2024-04-25,0.0,6.4,25.2,15.8,2.8,8.9,28.0,67.0,13.0,8.0
2024-04-26,0.0,9.7,25.2,17.4,2.5,14.4,30.0,68.0,8.0,9.8
2024-04-27,0.0,9.3,22.3,15.8,4.2,14.4,38.0,72.0,27.0,6.7
2024-04-28,1.2,7.3,16.6,12.0,1.7,7.5,63.0,86.0,40.0,1.2
2024-04-29,6.2,8.4,14.6,11.5,1.7,5.8,76.0,90.0,52.0,0.1
2024-04-30,0.0,8.3,20.2,14.2,3.1,9.7,47.0,90.0,24.0,3.7
2024-05-01,1.0,9.5,17.2,13.4,4.4,18.1,46.0,77.0,27.0,7.8
2024-05-02,0.0,2.5,21.9,12.2,2.2,13.9,26.0,80.0,12.0,12.5
2024-05-03,0.0,4.9,25.4,15.2,1.9,8.3,27.0,73.0,12.0,12.2
2024-05-04,0.0,7.7,28.9,18.3,1.9,8.3,22.0,56.0,15.0,12.5
2024-05-05,0.0,11.0,30.9,21.0,3.6,14.2,20.0,48.0,10.0,11.9
2024-05-06,6.2,12.4,23.0,17.7,1.9,7.5,44.0,83.0,29.0,3.8
2024-05-07,0.0,8.0,25.3,16.6,2.2,7.5,44.0,87.0,30.0,10.8
2024-05-08,0.0,8.4,24.6,16.5,3.1,7.5,39.0,83.0,26.0,12.5
2024-05-09,0.0,6.0,26.1,16.0,2.5,8.9,33.0,85.0,20.0,12.1
2024-05-10,0.0,7.6,26.1,16.8,2.5,10.6,34.0,77.0,23.0,11.6
2024-05-11,0.0,10.7,26.7,18.7,2.5,9.2,36.0,68.0,21.0,10.7
2024-05-12,0.0,8.5,28.2,18.4,2.2,9.4,32.0,72.0,21.0,12.0
2024-05-13,0.0,11.2,28.1,19.6,2.5,8.1,38.0,81.0,27.0,9.4
2024-05-14,0.0,12.4,28.8,20.6,2.8,12.5,24.0,72.0,10.0,10.7
2024-05-15,0.0,8.7,25.1,16.9,1.9,10.3,24.0,62.0,13.0,12.2
2024-05-16,0.0,7.7,26.3,17.0,2.2,10.3,22.0,61.0,12.0,13.0
2024-05-17,0.0,11.1,28.8,20.0,3.1,11.4,29.0,56.0,14.0,12.0
2024-05-18,0.0,9.8,28.1,19.0,2.2,9.2,26.0,66.0,14.0,12.2
2024-05-19,0.0,8.2,25.2,16.7,2.5,10.3,49.0,72.0,29.0,9.2
2024-05-20,0.8,10.5,26.3,18.4,1.7,7.8,42.0,66.0,17.0,4.5
2024-05-21,0.0,8.8,27.1,18.0,2.2,10.3,30.0,69.0,16.0,7.7
2024-05-22,0.0,10.7,29.5,20.1,3.6,11.7,26.0,61.0,10.0,13.2
2024-05-23,0.0,10.3,25.8,18.0,1.9,10.3,33.0,63.0,23.0,6.2
2024-05-24,0.0,9.6,28.1,18.8,2.5,8.9,28.0,70.0,17.0,12.6
2024-05-25,0.0,10.2,30.7,20.4,2.5,8.6,39.0,87.0,24.0,13.0
2024-05-26,1.8,12.6,33.1,22.8,1.9,10.6,35.0,77.0,20.0,10.1
2024-05-27,0.0,14.0,31.8,22.9,2.5,7.8,42.0,82.0,24.0,11.1
2024-05-28,0.0,16.2,28.7,22.4,2.8,10.0,50.0,85.0,33.0,11.9
2024-05-29,0.0,11.8,32.4,22.1,2.2,8.6,37.0,88.0,19.0,13.1
2024-05-30,0.0,13.2,35.1,24.2,2.8,9.4,22.0,65.0,13.0,12.9
2024-05-31,0.0,14.5,27.0,20.8,3.3,11.4,45.0,79.0,31.0,11.9
2024-06-01,0.0,14.4,24.1,19.2,3.1,9.7,62.0,81.0,40.0,2.7
2024-06-02,0.0,11.5,26.0,18.8,3.1,10.8,48.0,84.0,34.0,10.8
2024-06-03,0.0,10.6,25.8,18.2,2.5,8.6,39.0,72.0,30.0,12.2
2024-06-04,0.0,12.2,30.3,21.2,2.2,8.3,31.0,77.0,19.0,12.4
2024-06-05,0.0,14.3,34.7,24.5,2.5,11.7,23.0,50.0,13.0,13.2
2024-06-06,0.2,14.7,35.0,24.8,1.9,10.8,22.0,49.0,12.0,9.3
2024-06-07,0.0,17.4,31.5,24.4,1.9,8.9,30.0,49.0,23.0,10.0
2024-06-08,11.6,15.0,31.5,23.2,0.8,14.7,50.0,87.0,25.0,5.9
2024-06-09,0.0,13.4,29.2,21.3,2.5,10.3,36.0,79.0,24.0,9.9
2024-06-10,1.2,14.8,30.1,22.4,2.5,13.9,52.0,88.0,25.0,8.1
2024-06-11,12.4,13.9,23.4,18.6,1.4,8.1,74.0,90.0,52.0,3.2
2024-06-12,7.6,13.1,24.4,18.8,2.5,10.8,71.0,91.0,51.0,5.8
2024-06-13,0.2,11.8,26.7,19.2,1.9,7.2,55.0,91.0,37.0,13.2
2024-06-14,0.0,14.1,31.7,22.9,1.9,8.1,38.0,88.0,21.0,13.3
2024-06-15,0.0,16.9,32.6,24.8,2.5,8.9,32.0,71.0,22.0,7.6
2024-06-16,0.0,14.1,30.8,22.4,3.1,9.2,37.0,70.0,26.0,11.9
2024-06-17,0.0,13.1,31.4,22.2,2.8,10.8,38.0,80.0,25.0,13.3
2024-06-18,0.0,14.2,31.5,22.8,2.2,9.7,39.0,77.0,30.0,13.5
2024-06-19,0.0,15.3,25.7,20.5,1.9,6.9,45.0,86.0,31.0,3.0
2024-06-20,0.0,,,,,6.9,,,,
2024-06-21,0.0,12.3,29.8,21.0,2.2,7.8,35.0,73.0,24.0,13.5
2024-06-22,0.0,12.7,32.7,22.7,2.5,6.7,31.0,75.0,21.0,12.3
2024-06-23,0.0,16.2,30.9,23.6,3.3,7.8,42.0,78.0,31.0,12.9
2024-06-24,0.0,15.2,29.4,22.3,3.3,10.8,52.0,85.0,41.0,13.2
2024-06-25,0.0,16.4,32.0,24.2,2.5,7.8,45.0,85.0,31.0,13.3
2024-06-26,0.0,13.9,29.9,21.9,2.5,9.4,42.0,92.0,28.0,10.9
